Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL_log_return,MSFT_log_return,AMZN_log_return,NVDA_log_return,GOOGL_log_return,META_log_return,TSLA_log_return,Mom,Mkt-RF,RF,AAPL_excess_return,MSFT_excess_return,AMZN_excess_return,NVDA_excess_return,GOOGL_excess_return,META_excess_return,TSLA_excess_return
2012-06-07,17.205102920532227,10.9399995803833,14.4013671875,26.186582565307617,23.31827735900879,0.2725784480571747,1.9286669492721558,0.0004540726149544483,-0.004097033396191385,0.005315713378321707,-0.0411924092174758,-0.004038736918895669,-0.018825763548261598,-0.009974117306414843,0.0042,-0.001,0.0,0.0004540726149544483,-0.004097033396191385,0.005315713378321707,-0.0411924092174758,-0.004038736918895669,-0.018825763548261598,-0.009974117306414843
2012-06-08,17.46392250061035,10.923999786376953,14.456660270690918,26.972877502441406,23.653337478637695,0.27785125374794006,2.0053329467773438,0.014931160327865012,0.014266735514144813,-0.0014635745815749779,0.019159456583505374,0.003832081103617213,0.029584660409330166,0.03898104080068643,0.0037,0.0085,0.0,0.014931160327865012,0.014266735514144813,-0.0014635745815749779,0.019159456583505374,0.003832081103617213,0.029584660409330166,0.03898104080068643
2012-06-11,17.18855857849121,10.824999809265137,14.159032821655273,26.883296966552734,23.055021286010742,0.2810607850551605,1.9413330554962158,-0.015893218020823774,-0.0256206356564892,-0.009103927787366572,0.01148505082776241,-0.020802444377744145,-0.0033266610332094437,-0.03243522610583505,0.0098,-0.0141,0.0,-0.015893218020823774,-0.0256206356564892,-0.009103927787366572,0.01148505082776241,-0.020802444377744145,-0.0033266610332094437,-0.03243522610583505
2012-06-12,17.338727951049805,10.821000099182129,14.074352264404297,27.27147102355957,23.366147994995117,0.2867920398712158,1.9773329496383667,0.008698645885619083,0.013404719121111963,-0.0003695565134846923,0.020186390495581685,-0.005998629701564173,0.014335975188318972,0.018374062451260387,-0.0036,0.0116,0.0,0.008698645885619083,0.013404719121111963,-0.0003695565134846923,0.020186390495581685,-0.005998629701564173,0.014335975188318972,0.018374062451260387
2012-06-13,17.218355178833008,10.736499786376953,13.974479675292969,27.142080307006836,23.238496780395508,0.2792268693447113,1.9846669435501099,-0.006966633069777295,-0.005478060585592193,-0.00783956822706866,-0.026732750192739907,-0.007121366864957679,-0.004755835900003724,0.003702171875895388,0.0031,-0.0077,0.0,-0.006966633069777295,-0.005478060585592193,-0.00783956822706866,-0.026732750192739907,-0.007121366864957679,-0.004755835900003724,0.003702171875895388
2012-06-14,17.19939613342285,10.72249984741211,13.92367172241211,28.157297134399414,23.406034469604492,0.2757880389690399,1.9593329429626465,-0.0011017016861893936,0.007183624969231417,-0.0013048083498792273,-0.012392007242115755,-0.003642392524800364,0.03672124181259351,-0.01284703334466275,0.0003,0.0104,0.0,-0.0011017016861893936,0.007183624969231417,-0.0013048083498792273,-0.012392007242115755,-0.003642392524800364,0.03672124181259351,-0.01284703334466275
2012-06-15,17.27763557434082,10.917499542236328,14.059659004211426,29.869226455688477,23.94849967956543,0.2817484736442566,1.99399995803833,0.004538649144033791,0.022911805601334656,0.018022641269956452,0.02138213956990298,0.009719239901337051,0.059022190621803805,0.017538570403568654,-0.0073,0.010700000000000001,0.0,0.004538649144033791,0.022911805601334656,0.018022641269956452,0.02138213956990298,0.009719239901337051,0.059022190621803805,0.017538570403568654
2012-06-18,17.628219604492188,11.133000373840332,14.217562675476074,31.262659072875977,23.804906845092773,0.2842702865600586,2.122667074203491,0.02008808078583124,-0.0060139486460304425,0.01954673987781952,0.00891076331541707,0.011168375334841052,0.04559564962567153,0.06253070137112504,0.008,0.0021,0.0,0.02008808078583124,-0.0060139486460304425,0.01954673987781952,0.00891076331541707,0.011168375334841052,0.04559564962567153,0.06253070137112504
2012-06-19,17.677278518676758,11.201499938964844,14.48355770111084,31.76031494140625,24.490978240966797,0.3035274147987366,2.1393330097198486,0.0027791108109442852,0.028413085283717887,0.006133988129961132,0.06554643643736102,0.018536045847171057,0.015793168133392932,0.00782075088436085,-0.0111,0.0109,0.0,0.0027791108109442852,0.028413085283717887,0.006133988129961132,0.06554643643736102,0.018536045847171057,0.015793168133392932,0.00782075088436085
2012-06-20,17.627025604248047,11.151000022888184,14.38343620300293,31.451766967773438,24.674461364746094,0.3083415925502777,2.252000093460083,-0.0028468454267454035,0.00746394121874161,-0.004518510420216781,0.015736299888808647,-0.006936773528797513,-0.009762387657654248,0.051324649027202685,-0.004,-0.0014000000000000002,0.0,-0.0028468454267454035,0.00746394121874161,-0.004518510420216781,0.015736299888808647,-0.006936773528797513,-0.009762387657654248,0.051324649027202685
2012-06-21,17.38416862487793,11.028499603271484,14.077092170715332,31.690643310546875,24.044233322143555,0.2943572998046875,2.1459999084472656,-0.01387332708365907,-0.02587356679645314,-0.011046386738313263,-0.04641390022420766,-0.021528473405532544,0.007566308645465369,-0.04821315023190065,0.013000000000000001,-0.0226,0.0,-0.01387332708365907,-0.02587356679645314,-0.011046386738313263,-0.04641390022420766,-0.021528473405532544,0.007566308645465369,-0.04821315023190065
2012-06-22,17.517488479614258,11.107999801635742,14.23325252532959,32.89496612548828,24.490978240966797,0.29802531003952026,2.25266695022583,0.007639780700662513,0.01840962557771153,0.007182756289290548,0.012384081006422853,0.011032146737982806,0.03729816715180423,0.04850922395462032,-0.0018,0.0079,0.0,0.007639780700662513,0.01840962557771153,0.007182756289290548,0.012384081006422853,0.011032146737982806,0.03729816715180423,0.04850922395462032
2012-06-25,17.176523208618164,11.003499984741211,13.964767456054688,31.909610748291016,23.828840255737305,0.2886260747909546,2.2073330879211426,-0.01965620188941486,-0.02740819215163315,-0.009452148966038632,-0.032046424417793595,-0.01904340682613226,-0.030412398968735488,-0.02032978622454351,0.0115,-0.0163,0.0,-0.01965620188941486,-0.02740819215163315,-0.009452148966038632,-0.032046424417793595,-0.01904340682613226,-0.030412398968735488,-0.02032978622454351
2012-06-26,17.214441299438477,11.280500411987305,14.063892364501953,32.944732666015625,23.94849967956543,0.29183539748191833,2.107332944869995,0.0022051202533925895,0.005009055513945704,0.024862205230015366,0.01105794457237863,0.0070731403031132345,0.031924147986996054,-0.046361898490064,0.0034999999999999996,0.0052,0.0,0.0022051202533925895,0.005009055513945704,0.024862205230015366,0.01105794457237863,0.0070731403031132345,0.031924147986996054,-0.046361898490064
2012-06-27,17.288774490356445,11.281000137329102,14.178958892822266,32.07881546020508,24.068166732788086,0.3012348413467407,2.130666971206665,0.004308775528276687,0.004984406870259583,4.4298945523379984e-05,0.03170022828595931,0.008148409942036583,-0.02663553201938651,0.011011921941162406,-0.0092,0.0092,0.0,0.004308775528276687,0.004984406870259583,4.4298945523379984e-05,0.03170022828595931,0.008148409942036583,-0.02663553201938651,0.011011921941162406
2012-06-28,17.1247615814209,11.065500259399414,14.054677963256836,31.212894439697266,23.860748291015625,0.3035274147987366,2.0940001010894775,-0.00953195570590415,-0.008655306991717016,-0.01928772334376294,0.007581770888431816,-0.008803806106744805,-0.02736456499835027,-0.017358902003521415,-0.0053,-0.0024,0.0,-0.00953195570590415,-0.008655306991717016,-0.01928772334376294,0.007581770888431816,-0.008803806106744805,-0.02736456499835027,-0.017358902003521415
2012-06-29,17.574655532836914,11.417499542236328,14.447195053100586,30.954116821289062,24.403215408325195,0.3168237805366516,2.0859999656677246,0.025932375867487423,0.022480124733006424,0.03131504253134754,0.042873786702036565,0.027544990258294266,-0.008325287248739599,-0.0038278206039660256,-0.0115,0.0255,0.0,0.025932375867487423,0.022480124733006424,0.03131504253134754,0.042873786702036565,0.027544990258294266,-0.008325287248739599,-0.0038278206039660256
2012-07-02,17.8310546875,11.465999603271484,14.457157135009766,30.62566375732422,24.37928581237793,0.3083415925502777,2.0266671180725098,0.014483744871212956,-0.0009810730187189698,0.0042388739019072474,-0.027137486813227918,0.0006893136534462663,-0.01066766317373169,-0.028855710077067775,0.0083,0.0033,0.0,0.014483744871212956,-0.0009810730187189698,0.0042388739019072474,-0.027137486813227918,0.0006893136534462663,-0.01066766317373169,-0.028855710077067775
2012-07-03,18.038400650024414,11.476499557495117,14.640464782714844,31.053646087646484,24.538835525512695,0.31636524200439453,2.0439999103546143,0.011561272403429967,0.006523156430716881,0.0009153279146398852,0.025689140123408283,0.0125996600853715,0.013877885480209962,0.008515998440548844,-0.0128,0.0076,0.0,0.011561272403429967,0.006523156430716881,0.0009153279146398852,0.025689140123408283,0.0125996600853715,0.013877885480209962,0.008515998440548844
